AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
5,1989,3,2,5,5,1,2,2,6,12584880,20,0,1,0
3,1257,2,1,4,4,0,3,2,5,14312412,35,1,0,0
3,1069,1,1,3,4,1,4,3,4,10493571,21,0,0,1
1,606,1,1,2,3,0,2,1,5,6912682,13,1,0,0
1,1449,2,2,4,1,1,2,3,5,9419775,36,0,1,0
1,1154,1,1,3,2,0,3,2,6,8187320,12,0,1,0
2,927,1,1,3,2,0,2,3,6,13215576,33,1,0,0
1,1613,2,2,4,2,1,1,3,5,10688276,31,0,0,1
4,1851,3,2,5,5,1,4,3,6,12497260,55,0,1,0
4,1511,2,1,4,2,0,3,1,2,10963454,45,1,0,0
5,1765,2,1,4,3,0,2,2,4,9861858,29,0,0,1
1,1238,1,1,3,4,1,1,1,6,12043525,17,1,0,0
3,934,1,1,3,2,1,1,3,4,8799343,23,0,1,0
3,754,1,1,2,2,1,3,2,5,8052561,36,0,1,0
7,1736,1,1,4,1,1,4,2,5,14605410,10,0,0,1
3,980,1,1,3,3,1,2,3,4,8949118,33,0,1,0
1,1299,1,1,3,5,0,3,2,3,9852118,46,1,0,0
1,849,1,1,2,4,0,3,2,4,5963657,36,0,0,1
5,1450,2,1,4,5,1,4,2,4,10723169,21,0,0,1
7,1634,1,1,4,1,1,3,2,6,13354053,31,0,1,0
1,1320,1,1,3,5,1,2,2,3,11580789,6,1,0,0
3,769,1,1,2,5,1,1,1,4,7501284,7,0,1,0
1,1150,1,1,3,1,1,3,3,3,7275244,32,0,1,0
3,908,1,1,3,4,0,4,2,4,7773369,36,0,0,1
1,1668,2,2,4,3,1,1,3,4,14292074,6,1,0,0
5,1990,3,2,5,5,0,2,3,4,11120813,6,0,1,0
6,1857,2,1,5,4,0,2,3,4,13900376,35,0,0,1
5,2061,3,2,5,1,1,2,3,5,18388162,14,1,0,0
5,1668,2,1,4,3,0,4,3,5,10767832,11,0,1,0
5,1444,2,1,4,4,0,4,3,5,9675482,26,0,1,0
3,1121,1,1,3,1,1,2,2,4,9389474,29,0,0,1
5,1514,2,1,4,4,1,2,2,4,9556670,23,0,1,0
3,1256,2,1,4,3,1,4,1,5,10415859,4,0,1,0
1,672,1,1,2,3,1,2,1,4,6165176,19,0,0,1
2,908,1,1,3,2,1,4,3,5,13649903,37,1,0,0
1,1631,2,2,4,4,1,1,2,5,9891468,18,0,1,0
2,1001,1,1,3,4,1,4,3,5,11070976,37,0,0,1
4,1618,2,1,4,4,0,4,2,1,12012500,48,1,0,0
5,2340,4,2,6,5,1,2,2,4,13802781,20,0,0,1
1,1159,1,1,3,5,0,3,1,4,6512453,50,0,0,1
4,1775,2,1,4,3,1,4,2,4,11627306,25,0,0,1
3,1008,1,1,3,1,0,2,3,6,13183433,19,1,0,0
4,1563,2,1,4,4,1,4,2,6,16385318,12,1,0,0
5,1723,2,1,4,4,1,4,3,5,12031575,6,0,1,0
4,1543,2,1,4,4,0,1,1,6,13532929,47,1,0,0
3,1231,2,1,4,5,0,1,3,5,10702820,29,0,0,1
7,1995,2,1,5,2,0,3,2,5,14664415,32,0,0,1
5,2113,3,2,5,5,0,2,2,6,12999489,28,0,0,1
7,1849,2,1,5,1,1,3,3,6,23276726,24,1,0,0
3,1095,1,1,3,5,1,2,2,4,10401251,12,0,0,1
1,1057,1,1,3,5,0,3,2,4,9271868,46,1,0,0
1,841,1,1,2,1,1,3,3,3,6560764,25,0,1,0
2,693,1,1,2,5,1,1,3,2,7223486,34,0,1,0
6,1666,1,1,4,1,0,4,3,5,12446949,24,0,1,0
7,1517,1,1,4,5,1,4,3,6,20689845,43,1,0,0
6,1854,2,1,5,2,0,4,3,4,20557014,43,1,0,0
2,789,1,1,2,3,0,4,2,1,8527268,38,1,0,0
3,760,1,1,2,3,1,1,2,5,8538768,4,0,1,0
3,1137,1,1,3,2,0,4,2,4,9242304,11,0,0,1
6,1687,1,1,4,2,1,1,3,4,20531471,13,1,0,0
1,984,1,1,3,2,1,3,1,2,5581084,13,0,1,0
1,1662,2,2,4,3,0,4,3,4,13582205,14,1,0,0
2,1065,1,1,3,5,0,3,2,3,9127102,19,0,0,1
5,1621,2,1,4,2,0,2,2,6,10504036,29,0,0,1
3,703,1,1,2,4,1,2,1,6,8544671,21,0,0,1
3,1221,2,1,4,3,0,2,3,5,10324934,34,0,0,1
5,1577,2,1,4,2,0,3,3,4,13967845,11,1,0,0
3,989,1,1,3,4,1,3,2,6,11038488,4,0,0,1
5,1368,2,1,4,5,1,4,3,5,11514420,28,0,0,1
5,2365,4,2,6,2,1,3,2,5,19513567,30,1,0,0
6,1525,1,1,4,4,0,4,2,5,18339520,32,1,0,0
2,1180,1,1,3,5,1,3,2,3,9867465,19,0,1,0
1,1122,1,1,3,3,0,3,3,3,7219934,18,0,0,1
6,1775,1,1,4,1,1,4,2,4,20409562,33,1,0,0
6,1877,2,1,5,2,0,4,1,5,13639348,30,0,0,1
3,760,1,1,2,3,0,4,3,6,8646740,17,0,1,0
5,2297,4,2,6,2,0,4,2,4,12171304,17,0,0,1
1,787,1,1,2,1,1,2,3,5,8326199,9,0,0,1
5,2317,4,2,6,3,0,3,2,4,11226809,28,0,1,0
1,749,1,1,2,2,1,2,3,2,5566158,34,0,1,0
4,1616,2,1,4,2,0,3,2,6,10303530,14,0,1,0
2,1284,2,2,4,3,1,2,2,4,10369969,25,0,1,0
3,756,1,1,2,3,1,1,1,6,10897224,38,1,0,0
3,1238,2,1,4,4,0,1,2,6,9710390,34,0,1,0
3,1236,2,1,4,3,1,3,2,4,9733183,31,0,1,0
7,1664,1,1,4,4,0,4,2,6,13888001,42,0,0,1
6,1537,1,1,4,4,0,3,2,6,19101819,19,1,0,0
4,1731,2,1,4,1,0,3,2,4,14260443,44,1,0,0
3,929,1,1,3,5,1,3,2,4,9236974,4,0,1,0
3,786,1,1,2,4,0,1,3,6,8521418,20,0,1,0
1,1370,2,2,4,5,1,3,2,4,9672765,14,0,0,1
1,1685,2,2,4,3,0,3,3,2,7379652,39,0,1,0
7,1549,1,1,4,5,0,2,2,6,12691798,30,0,1,0
6,1539,1,1,4,5,1,1,2,4,19001228,18,1,0,0
6,1898,2,1,5,3,0,2,1,6,13916654,42,0,0,1
3,918,1,1,3,1,1,3,2,4,12209527,5,1,0,0
3,774,1,1,2,3,1,4,2,6,9395721,36,0,0,1
3,1072,1,1,3,1,0,4,3,4,12353708,37,1,0,0
3,1239,2,1,4,5,1,1,3,4,11229326,22,0,0,1
5,1362,2,1,4,5,0,2,3,4,12754077,27,1,0,0
7,1785,1,1,4,1,1,2,3,5,14736537,32,0,0,1
5,2181,3,2,5,2,1,2,3,5,12294256,30,0,1,0
5,2033,3,2,5,3,1,2,2,6,13130224,29,0,0,1
2,952,1,1,3,1,0,3,3,2,11132408,23,1,0,0
3,1066,1,1,3,3,0,4,1,6,12877532,30,1,0,0
3,1153,1,1,3,1,1,4,2,6,15067411,30,1,0,0
4,1849,3,2,5,1,1,1,1,4,9933308,15,0,1,0
1,1095,1,1,3,1,1,1,1,3,5784433,32,0,1,0
2,1100,1,1,3,1,1,4,1,6,10632252,33,0,0,1
2,1300,2,2,4,3,0,4,3,6,11494813,27,0,1,0
7,1806,2,1,5,4,0,4,2,4,12418314,32,0,1,0
6,1897,2,1,5,2,0,2,2,5,13280491,12,0,1,0
3,1121,1,1,3,1,0,4,3,4,8636148,23,0,1,0
2,985,1,1,3,1,0,2,2,5,12368116,31,1,0,0
4,1782,2,1,4,3,1,4,3,2,10736383,20,0,0,1
6,1582,1,1,4,5,0,1,2,4,17955530,26,1,0,0
3,1225,2,1,4,3,1,2,1,5,10028999,6,0,1,0
5,1727,2,1,4,5,1,3,3,6,12352973,23,0,1,0
4,1712,2,1,4,5,1,1,2,5,16578273,18,1,0,0
2,1089,1,1,3,2,1,3,1,3,8997829,21,0,0,1
4,1532,2,1,4,2,0,1,2,3,12104774,53,1,0,0
5,1301,1,1,3,3,1,4,3,4,10256030,14,0,0,1
2,812,1,1,3,3,0,4,1,3,6587571,30,0,0,1
3,863,1,1,3,2,0,4,3,5,8180996,37,0,1,0
4,1686,2,1,4,4,1,3,1,6,10508728,32,0,1,0
1,1332,1,1,3,4,0,3,2,6,11921131,37,1,0,0
3,969,1,1,3,4,1,4,3,6,14125509,37,1,0,0
2,1300,2,2,4,4,0,3,2,4,9493169,35,0,1,0
1,593,1,1,2,4,1,1,3,1,5125998,14,0,0,1
3,809,1,1,3,3,0,3,2,4,6823737,36,0,1,0
1,1105,1,1,3,4,1,3,1,4,7946771,7,0,0,1
1,542,1,1,2,4,0,2,2,1,3188283,35,0,0,1
1,1608,2,2,4,3,0,1,3,6,9770644,21,0,1,0
5,2271,4,2,6,3,0,3,3,4,18363695,13,1,0,0
5,1915,3,2,5,1,0,4,3,4,10442812,10,0,1,0
5,2152,3,2,5,1,0,3,2,6,17710210,30,1,0,0
2,1068,1,1,3,5,0,2,2,2,7882774,39,0,0,1
4,1810,3,2,5,4,0,4,2,4,9397550,54,0,1,0
4,1939,3,2,5,5,1,2,1,1,10099999,16,0,0,1
6,1905,2,1,5,3,0,1,1,6,21271432,25,1,0,0
3,1057,1,1,3,3,1,4,1,4,8468249,29,0,1,0
4,1920,3,2,5,2,1,3,2,5,17325651,41,1,0,0
7,1577,1,1,4,3,0,2,3,5,12556305,10,0,1,0
1,787,1,1,2,1,1,1,2,2,5540483,16,0,0,1
7,1916,2,1,5,3,1,1,3,6,15318555,34,0,1,0
5,1527,2,1,4,1,1,4,2,6,11360019,22,0,0,1
3,1248,2,1,4,2,0,4,3,5,10156374,20,0,1,0
4,1555,2,1,4,1,0,2,3,5,9183132,44,0,1,0
5,2323,4,2,6,5,0,4,2,4,18703806,27,1,0,0
3,961,1,1,3,3,1,4,2,5,9501844,18,0,1,0
3,849,1,1,3,3,0,3,2,6,9167491,11,0,0,1
4,1938,3,2,5,4,1,4,3,1,15915142,25,1,0,0
3,1147,1,1,3,3,0,4,3,6,10619400,40,0,0,1
6,1976,2,1,5,3,1,2,3,5,23833612,14,1,0,0
1,973,1,1,3,1,0,1,2,5,7326002,6,0,0,1
5,1472,2,1,4,1,1,4,3,6,12197399,7,0,0,1
6,1689,1,1,4,4,0,4,2,6,13952607,28,0,0,1
1,1208,1,1,3,2,1,4,2,6,12674496,12,1,0,0
2,1268,2,2,4,4,0,4,1,6,11264923,15,0,0,1
7,1640,1,1,4,1,0,3,1,4,10839286,9,0,1,0
2,635,1,1,2,4,1,2,1,2,5893894,16,0,1,0
4,1996,3,2,5,3,1,3,3,4,11873211,26,0,1,0
5,2404,4,2,6,4,0,4,2,4,11592651,21,0,1,0
4,1675,2,1,4,4,1,4,1,3,13916210,51,1,0,0
3,797,1,1,2,4,0,2,1,5,7425843,16,0,0,1
1,1256,1,1,3,1,0,1,2,2,5970294,20,0,0,1
7,1938,2,1,5,4,1,1,3,4,23423844,6,1,0,0
3,757,1,1,2,3,1,4,2,6,11952238,34,1,0,0
1,520,1,1,2,1,0,1,2,5,5125393,32,0,1,0
1,878,1,1,2,2,1,2,3,6,10989711,23,1,0,0
2,927,1,1,3,3,1,1,3,1,11379601,18,1,0,0
4,1751,2,1,4,1,1,4,2,5,10886899,23,0,1,0
3,764,1,1,2,3,0,2,3,6,8849132,30,0,0,1
4,1674,2,1,4,5,0,4,1,3,13831520,24,1,0,0
4,1681,2,1,4,2,1,1,3,5,11262230,14,0,1,0
6,1976,2,1,5,5,0,2,2,5,22546933,31,1,0,0
6,1505,1,1,4,4,0,1,1,4,10015637,21,0,1,0
1,888,1,1,2,4,0,4,2,5,6768948,19,0,1,0
4,1680,2,1,4,2,1,1,1,1,7737173,7,0,1,0
1,631,1,1,2,2,1,2,3,4,6896718,23,0,0,1
3,1227,2,1,4,1,1,3,2,6,11110971,5,0,1,0
1,1124,1,1,3,3,1,1,2,5,8234267,41,0,0,1
6,1962,2,1,5,2,1,1,2,6,23302529,30,1,0,0
3,1261,2,1,4,1,0,2,2,5,10117032,12,0,0,1
3,1164,1,1,3,2,0,2,2,6,13669130,40,1,0,0
5,1313,1,1,3,4,1,4,3,4,10073536,6,0,1,0
7,1723,1,1,4,5,1,4,1,5,20706016,39,1,0,0
2,1144,1,1,3,4,1,2,3,5,15583010,37,1,0,0
4,1740,2,1,4,5,1,4,2,6,17559459,23,1,0,0
3,1163,1,1,3,1,1,2,2,6,10911366,31,0,0,1
3,708,1,1,2,1,0,2,3,6,8117703,14,0,1,0
4,1855,3,2,5,1,0,4,2,2,7976208,54,0,1,0
1,563,1,1,2,2,0,4,2,6,7521612,48,1,0,0
6,1768,1,1,4,5,1,2,2,6,15358298,38,0,0,1
1,943,1,1,3,1,1,3,2,2,6219108,10,0,1,0
3,931,1,1,3,3,0,3,1,6,7881799,36,0,1,0
3,1127,1,1,3,5,1,3,2,5,10118977,36,0,1,0
5,1629,2,1,4,2,0,4,2,6,14831644,28,1,0,0
6,1656,1,1,4,3,1,3,3,6,15651468,17,0,0,1
7,1676,1,1,4,2,1,4,2,5,13531357,11,0,1,0
3,856,1,1,3,5,0,2,3,5,8568048,31,0,1,0
4,1663,2,1,4,5,1,4,1,4,15359851,11,1,0,0
6,1905,2,1,5,5,1,1,2,4,13665708,30,0,1,0
1,861,1,1,2,5,1,3,2,5,8748608,7,0,0,1
3,1183,1,1,3,4,1,2,2,4,9993044,30,0,0,1
1,1352,2,2,4,3,1,2,3,3,11516925,43,1,0,0
6,1510,1,1,4,4,0,2,2,4,11557128,39,0,0,1
3,987,1,1,3,1,1,3,2,6,10252379,19,0,0,1
1,1245,1,1,3,3,1,4,2,3,8135759,16,0,0,1
3,1144,1,1,3,2,0,2,1,4,7733533,12,0,1,0
3,790,1,1,2,2,0,3,2,5,7140483,34,0,1,0
5,1736,2,1,4,1,1,2,2,6,11893766,23,0,0,1
4,1950,3,2,5,3,1,2,3,5,11829510,45,0,1,0
5,2186,3,2,5,3,1,2,2,5,18939869,18,1,0,0
2,843,1,1,3,4,0,1,2,6,8652135,26,0,1,0
2,1022,1,1,3,5,0,3,3,4,9433845,10,0,1,0
5,2397,4,2,6,4,0,3,2,4,12300528,25,0,0,1
3,1083,1,1,3,1,0,1,3,6,9890719,33,0,0,1
2,923,1,1,3,3,0,1,1,2,9380141,34,1,0,0
6,1958,2,1,5,2,1,4,2,6,23631847,25,1,0,0
2,631,1,1,2,1,1,2,3,5,8483266,22,0,1,0
6,1829,2,1,5,4,0,1,1,6,20598604,35,1,0,0
5,2228,4,2,6,5,0,3,2,6,12553236,23,0,1,0
6,1969,2,1,5,5,1,1,3,4,15864394,21,0,0,1
3,1128,1,1,3,2,0,4,3,5,10365167,13,0,0,1
2,922,1,1,3,3,0,1,2,2,6674591,37,0,0,1
3,1141,1,1,3,5,1,4,2,4,14425269,16,1,0,0
4,1537,2,1,4,3,0,4,3,5,10367059,9,0,1,0
2,720,1,1,2,5,1,1,2,5,11986970,23,1,0,0
5,2175,3,2,5,4,0,2,2,5,12333030,8,0,0,1
2,1152,1,1,3,5,1,2,1,1,8598124,10,0,0,1
5,2278,4,2,6,5,1,3,2,5,13316988,17,0,1,0
5,2460,4,2,6,1,1,3,2,5,20261651,7,1,0,0
4,1940,3,2,5,4,1,4,3,5,18598419,19,1,0,0
1,693,1,1,2,3,0,3,2,3,4951572,29,0,0,1
3,966,1,1,3,4,0,4,3,5,9239032,5,0,1,0
2,898,1,1,3,3,1,2,2,5,9724395,12,0,1,0
2,918,1,1,3,3,0,4,3,1,10241972,35,1,0,0
6,1918,2,1,5,4,0,1,1,4,20413854,15,1,0,0
5,2333,4,2,6,4,0,2,2,4,18029655,15,1,0,0
1,768,1,1,2,3,1,1,2,2,5083185,28,0,1,0
3,783,1,1,2,1,1,4,3,5,9541244,13,0,0,1
6,1661,1,1,4,3,0,4,2,6,12937737,28,0,1,0
3,958,1,1,3,3,1,4,2,5,12947285,34,1,0,0
2,1276,2,2,4,1,0,3,1,3,13320971,12,1,0,0
5,1877,3,2,5,4,1,4,2,4,16527271,23,1,0,0
6,1845,2,1,5,1,1,1,1,5,12559309,44,0,1,0
5,1533,2,1,4,5,1,2,2,4,10050277,20,0,1,0
3,1257,2,1,4,5,1,4,3,6,13262273,5,0,0,1
1,1353,2,2,4,4,1,3,3,5,9556128,31,0,1,0
4,1672,2,1,4,3,1,2,2,1,7895144,44,0,1,0
3,1097,1,1,3,4,1,4,1,4,13300557,15,1,0,0
5,1986,3,2,5,2,1,3,2,4,11055678,20,0,1,0
3,1083,1,1,3,3,0,3,1,4,7449031,27,0,1,0
3,1218,2,1,4,2,1,1,1,4,13501034,35,1,0,0
7,1903,2,1,5,4,0,2,1,6,14720837,28,0,0,1
3,860,1,1,3,2,1,2,3,5,12976235,6,1,0,0
1,1003,1,1,3,5,0,3,1,1,6696347,31,1,0,0
3,1078,1,1,3,2,1,4,1,5,13411641,28,1,0,0
3,1133,1,1,3,3,1,4,1,5,10117599,23,0,0,1
5,1494,2,1,4,3,0,4,2,6,9887897,24,0,1,0
2,626,1,1,2,5,0,4,3,5,8516453,32,0,0,1
3,719,1,1,2,5,0,1,2,6,7587419,37,0,1,0
1,921,1,1,3,5,1,4,1,2,5983651,33,0,0,1
7,1867,2,1,5,3,1,4,2,5,22956057,8,1,0,0
3,1010,1,1,3,2,0,2,3,6,9124761,36,0,1,0
1,1404,2,2,4,2,0,1,3,2,6924517,13,0,1,0
1,1305,1,1,3,5,0,2,1,4,7051336,38,0,0,1
1,1647,2,2,4,2,1,4,1,6,10853737,15,0,0,1
1,1433,2,2,4,5,1,1,1,6,10411426,6,0,0,1
3,925,1,1,3,4,0,1,3,6,9498738,29,0,0,1
3,964,1,1,3,1,1,3,2,6,10529748,8,0,0,1
1,571,1,1,2,5,0,3,2,6,8294475,22,1,0,0
6,1828,2,1,5,4,0,4,1,4,12766500,34,0,0,1
1,1595,2,2,4,4,1,2,1,6,9989135,41,0,0,1
2,615,1,1,2,5,1,1,3,3,8024150,28,0,0,1
3,919,1,1,3,5,1,3,2,5,12595831,38,1,0,0
3,1018,1,1,3,5,1,4,3,6,11629753,33,0,0,1
7,1578,1,1,4,2,0,3,1,6,18522257,33,1,0,0
7,1660,1,1,4,3,0,4,2,6,14228863,16,0,0,1
3,796,1,1,2,5,1,1,3,5,11971703,39,1,0,0
5,2416,4,2,6,5,0,3,2,5,13576365,20,0,0,1
3,760,1,1,2,3,1,2,1,6,8902564,16,0,0,1
4,1767,2,1,4,2,0,4,1,3,13598372,23,1,0,0
3,817,1,1,3,4,1,2,1,5,8114110,20,0,1,0
2,630,1,1,2,5,1,3,2,5,8889749,9,0,1,0
2,833,1,1,3,1,0,4,1,6,11724247,10,1,0,0
3,740,1,1,2,1,0,2,1,5,9614994,4,1,0,0
5,1520,2,1,4,2,0,3,3,5,14401038,15,1,0,0
3,769,1,1,2,1,0,1,3,4,6550648,34,0,1,0
6,1638,1,1,4,5,1,2,1,6,13185991,27,0,1,0
4,1857,3,2,5,3,1,3,1,5,16978075,8,1,0,0
1,924,1,1,3,5,1,4,3,6,9578814,34,0,0,1
2,600,1,1,2,4,1,1,1,4,7045108,17,0,0,1
4,1964,3,2,5,3,0,4,3,3,9804811,44,0,1,0
6,1914,2,1,5,1,1,1,3,5,14275916,33,0,1,0
6,1678,1,1,4,4,1,2,1,5,13995834,17,0,0,1
1,758,1,1,2,5,1,3,3,4,7337925,38,0,1,0
1,1110,1,1,3,4,0,4,1,5,7285475,24,0,0,1
4,1782,2,1,4,4,1,3,1,6,12196550,7,0,0,1
2,1282,2,2,4,3,1,3,3,1,9652972,38,0,0,1
3,913,1,1,3,4,1,1,3,6,9890821,34,0,1,0
4,1545,2,1,4,2,0,1,2,3,8807254,19,0,0,1
3,971,1,1,3,1,0,3,3,5,12460210,19,1,0,0
2,605,1,1,2,3,1,3,1,2,5934030,27,0,0,1
3,1014,1,1,3,5,1,3,2,5,9534540,35,0,1,0
3,982,1,1,3,1,0,1,3,6,13171747,10,1,0,0
4,1651,2,1,4,2,1,4,2,2,14196346,16,1,0,0
1,1288,1,1,3,1,0,3,1,3,5178126,43,0,1,0
4,1661,2,1,4,1,1,3,1,6,11030874,28,0,0,1
4,1578,2,1,4,2,1,1,1,5,10096351,29,0,0,1
5,1937,3,2,5,2,1,4,2,6,13600324,6,0,0,1
1,1403,2,2,4,1,0,3,1,3,5634808,44,0,1,0
2,968,1,1,3,5,1,1,3,5,11005860,37,0,0,1
1,1628,2,2,4,4,0,2,3,2,7658186,44,0,0,1
2,1287,2,2,4,2,1,4,2,2,14709195,14,1,0,0
1,1438,2,2,4,3,0,1,1,4,7053637,38,0,0,1
1,1351,2,2,4,1,1,4,1,2,6522414,44,0,0,1
3,956,1,1,3,5,1,4,3,5,10364515,19,0,1,0
2,1177,1,1,3,5,1,1,3,4,11218954,7,0,1,0
3,774,1,1,2,1,0,1,2,4,6129529,31,0,1,0
1,1207,1,1,3,2,0,4,1,4,6331910,33,0,1,0
5,1561,2,1,4,3,0,2,2,5,14123737,6,1,0,0
1,1156,1,1,3,5,0,4,3,3,10569119,7,1,0,0
5,1852,3,2,5,2,0,3,2,6,16637155,13,1,0,0
3,1190,1,1,3,3,0,4,2,4,13111757,33,1,0,0
4,1823,3,2,5,5,1,3,3,3,10803163,44,0,1,0
4,1527,2,1,4,1,0,3,2,2,8133101,12,0,0,1
1,581,1,1,2,2,1,1,3,3,7693994,12,1,0,0
1,519,1,1,2,1,1,2,1,5,7230526,20,1,0,0
1,1290,1,1,3,4,1,1,3,6,10084145,27,0,1,0
3,1274,2,1,4,4,1,1,1,4,9558735,11,0,1,0
3,1041,1,1,3,2,1,3,3,6,14420291,40,1,0,0
1,908,1,1,3,3,0,4,2,2,4581865,44,0,1,0
1,1525,2,2,4,5,1,4,2,3,13041263,7,1,0,0
4,1984,3,2,5,2,0,4,1,5,10688250,50,0,0,1
1,1537,2,2,4,5,0,1,2,5,12811575,28,1,0,0
4,1806,3,2,5,1,1,4,2,6,11353180,41,0,1,0
2,1152,1,1,3,3,0,2,1,6,10228221,12,0,0,1
3,1288,2,1,4,1,1,2,3,6,16315432,30,1,0,0
1,730,1,1,2,2,0,1,2,2,5541602,46,1,0,0
4,1730,2,1,4,2,0,3,2,6,11189285,26,0,0,1
3,845,1,1,3,2,0,3,2,5,11132826,23,1,0,0
4,1776,2,1,4,2,0,1,3,4,15428317,11,1,0,0
3,913,1,1,3,3,1,3,2,6,13473238,19,1,0,0
3,1124,1,1,3,4,0,3,2,4,8540660,40,0,0,1
1,766,1,1,2,1,0,2,1,2,4998048,44,1,0,0
1,665,1,1,2,3,0,2,2,4,7233923,16,1,0,0
3,762,1,1,2,2,0,4,1,4,6222560,40,0,0,1
4,1833,3,2,5,4,1,1,3,4,11413657,8,0,1,0
3,944,1,1,3,2,0,3,2,5,12095050,10,1,0,0
6,1754,1,1,4,2,0,3,2,4,12581994,45,0,0,1
3,875,1,1,3,3,1,3,2,5,12312106,18,1,0,0
1,1392,2,2,4,5,1,2,1,6,8957673,43,0,1,0
7,1853,2,1,5,2,1,2,1,6,14176271,12,0,1,0
4,1576,2,1,4,4,1,2,3,6,11489396,31,0,1,0
3,1022,1,1,3,1,1,2,2,5,13462209,12,1,0,0
6,1640,1,1,4,4,0,2,1,5,11224109,33,0,1,0
3,779,1,1,2,1,1,2,2,5,8509503,25,0,0,1
4,1729,2,1,4,3,1,3,3,6,12410899,45,0,0,1
3,715,1,1,2,2,1,4,3,4,10674637,35,1,0,0
6,1562,1,1,4,5,1,2,1,4,18232042,44,1,0,0
1,1203,1,1,3,1,1,1,3,2,6931010,43,0,0,1
5,1825,3,2,5,5,0,4,3,4,11483959,28,0,0,1
4,1707,2,1,4,2,0,4,3,4,9599606,35,0,1,0
2,998,1,1,3,1,1,2,3,1,8226755,17,0,0,1
1,1675,2,2,4,4,1,4,1,4,8762161,28,0,1,0
6,1792,1,1,4,2,0,1,3,6,21483766,11,1,0,0
6,1574,1,1,4,1,1,2,3,4,12455284,19,0,1,0
1,1070,1,1,3,2,1,3,3,3,10311150,30,1,0,0
3,1125,1,1,3,4,0,1,3,4,12847436,36,1,0,0
4,1971,3,2,5,2,1,3,1,2,15478513,33,1,0,0
5,1361,2,1,4,2,0,2,2,6,9497603,7,0,1,0
5,1786,3,2,5,2,0,3,3,5,10667459,24,0,1,0
1,612,1,1,2,4,1,4,1,1,5592170,25,1,0,0
7,1596,1,1,4,5,0,2,2,4,11814467,19,0,1,0
6,1644,1,1,4,4,0,4,1,4,12312533,20,0,0,1
2,1041,1,1,3,5,0,1,2,1,11061745,22,1,0,0
3,810,1,1,3,1,0,1,2,4,9680097,29,1,0,0
3,837,1,1,3,5,0,3,1,6,8925686,6,0,0,1
7,1884,2,1,5,3,1,4,1,6,14780232,15,0,1,0
3,1063,1,1,3,5,1,1,1,5,9706407,30,0,0,1
1,1298,1,1,3,2,0,3,2,3,7113904,19,0,0,1
6,1867,2,1,5,3,0,2,1,4,11171647,45,0,1,0
7,1575,1,1,4,1,0,3,1,5,10382294,43,0,1,0
1,1463,2,2,4,4,1,2,3,2,8662414,29,0,0,1
1,1164,1,1,3,3,1,2,1,6,8750548,23,0,0,1
6,1805,2,1,5,4,0,2,2,6,21195025,22,1,0,0
2,733,1,1,2,3,0,1,1,2,5106748,36,0,0,1
2,1197,1,1,3,5,1,4,2,2,10380975,14,0,0,1
5,2069,3,2,5,4,0,4,2,4,10474265,12,0,1,0
3,956,1,1,3,1,0,3,3,4,11715324,10,1,0,0
2,736,1,1,2,5,1,3,1,4,8113785,7,0,1,0
3,1050,1,1,3,2,1,3,2,6,10423325,12,0,1,0
5,2047,3,2,5,4,1,2,2,5,12676517,29,0,0,1
2,632,1,1,2,3,1,2,2,6,9291078,20,0,0,1
1,871,1,1,2,2,0,1,2,5,8503672,32,1,0,0
2,811,1,1,3,1,1,3,1,1,9150893,6,1,0,0
2,1087,1,1,3,4,0,4,2,2,8587774,5,0,0,1
3,1170,1,1,3,3,1,2,3,4,10598655,15,0,0,1
4,1843,3,2,5,1,0,1,3,3,10136577,29,0,0,1
7,1783,1,1,4,5,1,2,3,4,14783717,43,0,0,1
1,847,1,1,2,4,1,3,2,4,9665043,9,1,0,0
3,1258,2,1,4,1,0,1,1,4,8481193,29,0,0,1
1,979,1,1,3,5,0,1,2,5,7769300,16,0,0,1
1,1607,2,2,4,1,0,4,3,2,7826425,31,0,0,1
3,775,1,1,2,4,0,3,2,5,8020367,20,0,0,1
4,1830,3,2,5,4,0,4,3,6,11711447,19,0,1,0
3,961,1,1,3,5,1,4,1,4,8751167,18,0,1,0
4,1925,3,2,5,2,0,1,3,2,8715825,45,0,1,0
5,1301,1,1,3,5,1,2,3,6,14676841,26,1,0,0
3,1041,1,1,3,2,1,2,2,4,9528890,12,0,0,1
1,1593,2,2,4,3,1,2,1,3,8416761,19,0,0,1
3,779,1,1,2,2,0,3,3,4,10586371,8,1,0,0
2,725,1,1,2,4,0,2,1,6,8353873,5,0,0,1
5,1717,2,1,4,3,0,4,2,5,15068088,18,1,0,0
2,1248,2,2,4,4,0,4,2,3,9133180,19,0,1,0
3,1223,2,1,4,3,0,4,3,6,10910695,9,0,1,0
7,1925,2,1,5,4,1,4,3,6,24969043,7,1,0,0
3,907,1,1,3,3,1,1,3,6,10305454,36,0,0,1
3,1089,1,1,3,1,0,2,3,6,10400967,12,0,0,1
6,1574,1,1,4,3,0,3,2,5,11629022,26,0,1,0
1,1335,2,2,4,1,1,2,3,6,13804650,10,1,0,0
5,1876,3,2,5,2,1,3,3,5,17419500,22,1,0,0
